office,co2e
Associated Students Concerts & Events,-34.173622
Associated Students Concerts & Events,-603.840000
Associated Students Concerts & Events,-1809.288900
Associated Students Concerts & Events,410.079273
Associated Students Concerts & Events,-17.086811
Associated Students Concerts & Events,-410.079273
Associated Students Concerts & Events,-0.210900
Associated Students Concerts & Events,124.740000
Associated Students Concerts & Events,-124.740000
Associated Students Concerts & Events,273.726000
Associated Students Concerts & Events,2.506409
Associated Students Concerts & Events,0.627230
Associated Students Concerts & Events,15.038455
Associated Students Concerts & Events,1.253205
Associated Students Concerts & Events,-2.506409
Associated Students Concerts & Events,-0.627230
Associated Students Concerts & Events,13.007400
Associated Students Concerts & Events,-15.038455
Associated Students Concerts & Events,-1.253205
Associated Students Concerts & Events,406.010400
Associated Students Concerts & Events,10.575600
Associated Students Concerts & Events,-10.575600
Associated Students Concerts & Events,32.440310
Associated Students Concerts & Events,4.765690
Associated Students Concerts & Events,-406.010400
Associated Students Concerts & Events,6.630000
Associated Students Concerts & Events,5.996290
Associated Students Concerts & Events,5.996290
Associated Students Concerts & Events,4208.050000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,9.321266
Associated Students Concerts & Events,169.488000
Associated Students Concerts & Events,-0.314869
Associated Students Concerts & Events,-0.026344
Associated Students Concerts & Events,-0.020071
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,0.100800
Associated Students Concerts & Events,-0.116665
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.015054
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,0.077280
Associated Students Concerts & Events,-0.089067
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,0.067741
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.075268
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.060214
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,-0.005166
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.052080
Associated Students Concerts & Events,-0.060214
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.052080
Associated Students Concerts & Events,-0.060214
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,-0.025089
Associated Students Concerts & Events,0.075268
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.025089
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.150535
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.075268
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.001254
Associated Students Concerts & Events,0.130200
Associated Students Concerts & Events,-0.150535
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.023835
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.011290
Associated Students Concerts & Events,-0.143008
Associated Students Concerts & Events,0.123480
Associated Students Concerts & Events,-0.017562
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,0.090720
Associated Students Concerts & Events,-0.105375
Associated Students Concerts & Events,0.045161
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.001254
Associated Students Concerts & Events,0.045161
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.001254
Associated Students Concerts & Events,0.045161
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.001254
Associated Students Concerts & Events,-0.008781
Associated Students Concerts & Events,-0.035125
Associated Students Concerts & Events,-0.008781
Associated Students Concerts & Events,0.182280
Associated Students Concerts & Events,-0.210749
Associated Students Concerts & Events,-0.017562
Associated Students Concerts & Events,-0.055196
Associated Students Concerts & Events,-0.013799
Associated Students Concerts & Events,0.286440
Associated Students Concerts & Events,-0.331177
Associated Students Concerts & Events,-0.027598
Associated Students Concerts & Events,-0.020071
Associated Students Concerts & Events,0.045161
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.052687
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.314869
Associated Students Concerts & Events,0.026344
Associated Students Concerts & Events,0.020071
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.116665
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.015054
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,0.103320
Associated Students Concerts & Events,-0.120428
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.011290
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.057960
Associated Students Concerts & Events,-0.067741
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,-0.025089
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,0.130200
Associated Students Concerts & Events,0.089067
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.060214
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.060214
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.025089
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,-0.150535
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.112901
Associated Students Concerts & Events,-0.027598
Associated Students Concerts & Events,0.587160
Associated Students Concerts & Events,-0.677408
Associated Students Concerts & Events,-0.056451
Associated Students Concerts & Events,-0.022580
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,0.116760
Associated Students Concerts & Events,-0.135482
Associated Students Concerts & Events,-0.011290
Associated Students Concerts & Events,0.150535
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.023835
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.011290
Associated Students Concerts & Events,0.143008
Associated Students Concerts & Events,0.017562
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.105375
Associated Students Concerts & Events,0.008781
Associated Students Concerts & Events,0.035125
Associated Students Concerts & Events,0.008781
Associated Students Concerts & Events,-0.047669
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,0.247800
Associated Students Concerts & Events,-0.287271
Associated Students Concerts & Events,-0.023835
Associated Students Concerts & Events,-0.037634
Associated Students Concerts & Events,-0.008781
Associated Students Concerts & Events,0.190680
Associated Students Concerts & Events,-0.220785
Associated Students Concerts & Events,-0.018817
Associated Students Concerts & Events,-0.008781
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.210749
Associated Students Concerts & Events,0.017562
Associated Students Concerts & Events,0.055196
Associated Students Concerts & Events,0.013799
Associated Students Concerts & Events,0.331177
Associated Students Concerts & Events,0.027598
Associated Students Concerts & Events,0.020071
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.120428
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.011290
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.045360
Associated Students Concerts & Events,-0.052687
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,-0.008781
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.045360
Associated Students Concerts & Events,-0.052687
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,-0.025089
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,0.130200
Associated Students Concerts & Events,-0.150535
Associated Students Concerts & Events,0.067741
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.025089
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.150535
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.112901
Associated Students Concerts & Events,0.027598
Associated Students Concerts & Events,0.677408
Associated Students Concerts & Events,0.056451
Associated Students Concerts & Events,0.022580
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.064680
Associated Students Concerts & Events,-0.075268
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.020071
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,0.104160
Associated Students Concerts & Events,-0.120428
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.020071
Associated Students Concerts & Events,0.135482
Associated Students Concerts & Events,0.011290
Associated Students Concerts & Events,0.047669
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.287271
Associated Students Concerts & Events,0.023835
Associated Students Concerts & Events,0.037634
Associated Students Concerts & Events,0.008781
Associated Students Concerts & Events,0.220785
Associated Students Concerts & Events,0.018817
Associated Students Concerts & Events,0.008781
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,0.104160
Associated Students Concerts & Events,-0.120428
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.011290
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.058800
Associated Students Concerts & Events,-0.067741
Associated Students Concerts & Events,0.052687
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.008781
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.052687
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.025089
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.150535
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.075268
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.020071
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.120428
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.020071
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.120428
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.011290
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.067741
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.038640
Associated Students Concerts & Events,-0.045161
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,-0.011290
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.058800
Associated Students Concerts & Events,-0.067741
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,1.141730
Associated Students Concerts & Events,0.769230
Associated Students Concerts & Events,0.414960
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,4.455540
Associated Students Concerts & Events,0.622960
Associated Students Concerts & Events,0.634940
Associated Students Concerts & Events,0.622960
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.064680
Associated Students Concerts & Events,-0.075268
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.052080
Associated Students Concerts & Events,-0.060214
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,4.720120
Associated Students Concerts & Events,12.388930
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.845880
Associated Students Concerts & Events,-0.005166
Associated Students Concerts & Events,2.090760
Associated Students Concerts & Events,2.538730
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,1.775460
Associated Students Concerts & Events,3.553460
Associated Students Concerts & Events,0.064680
Associated Students Concerts & Events,-0.075268
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.025089
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,0.130200
Associated Students Concerts & Events,-0.150535
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.064680
Associated Students Concerts & Events,-0.075268
Associated Students Concerts & Events,5.585460
Associated Students Concerts & Events,1.689640
Associated Students Concerts & Events,0.688380
Associated Students Concerts & Events,2.077920
Associated Students Concerts & Events,13.694361
Associated Students Concerts & Events,1.995780
Associated Students Concerts & Events,4.300613
Associated Students Concerts & Events,3.260070
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.740940
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,-0.001254
Associated Students Concerts & Events,0.038640
Associated Students Concerts & Events,-0.045161
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,-0.001254
Associated Students Concerts & Events,0.038640
Associated Students Concerts & Events,-0.045161
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,3.685080
Associated Students Concerts & Events,10.674660
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,2.029460
Associated Students Concerts & Events,2.030730
Associated Students Concerts & Events,1.141730
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.045161
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,0.011290
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,-0.001254
Associated Students Concerts & Events,0.038640
Associated Students Concerts & Events,-0.045161
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,-0.001254
Associated Students Concerts & Events,0.038640
Associated Students Concerts & Events,-0.045161
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,-0.052687
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,0.272160
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.045161
Associated Students Concerts & Events,0.003763
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,-0.002509
Associated Students Concerts & Events,0.038640
Associated Students Concerts & Events,-0.045161
Associated Students Concerts & Events,-0.003763
Associated Students Concerts & Events,4.765690
Associated Students Concerts & Events,28.809040
Associated Students Concerts & Events,371.732400
Associated Students Concerts & Events,258.566256
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,211.750000
Associated Students Concerts & Events,80.850000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,77.550000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,13.887720
Associated Students Concerts & Events,10.184160
Associated Students Concerts & Events,3.888360
Associated Students Concerts & Events,3.055080
Associated Students Concerts & Events,0.999600
Associated Students Concerts & Events,0.139440
Associated Students Concerts & Events,0.101640
Associated Students Concerts & Events,0.038640
Associated Students Concerts & Events,0.036960
Associated Students Concerts & Events,0.030240
Associated Students Concerts & Events,0.010080
Associated Students Concerts & Events,0.034440
Associated Students Concerts & Events,0.025200
Associated Students Concerts & Events,0.010080
Associated Students Concerts & Events,0.009240
Associated Students Concerts & Events,0.007560
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,0.069720
Associated Students Concerts & Events,0.051240
Associated Students Concerts & Events,0.019320
Associated Students Concerts & Events,0.018480
Associated Students Concerts & Events,0.015120
Associated Students Concerts & Events,0.005040
Associated Students Concerts & Events,0.834120
Associated Students Concerts & Events,0.610680
Associated Students Concerts & Events,0.233520
Associated Students Concerts & Events,0.220920
Associated Students Concerts & Events,0.183120
Associated Students Concerts & Events,0.059640
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,16.081444
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.266148
Associated Students Concerts & Events,11.339243
Associated Students Concerts & Events,88.429320
Associated Students Concerts & Events,435.288840
Associated Students Concerts & Events,4.988880
Associated Students Concerts & Events,4.988880
Associated Students Concerts & Events,5.300880
Associated Students Concerts & Events,0.015054
Associated Students Concerts & Events,0.060214
Associated Students Concerts & Events,-0.005166
Associated Students Concerts & Events,0.030107
Associated Students Concerts & Events,0.361284
Associated Students Concerts & Events,0.015054
Associated Students Concerts & Events,0.060214
Associated Students Concerts & Events,0.030107
Associated Students Concerts & Events,0.361284
Associated Students Concerts & Events,0.063977
Associated Students Concerts & Events,0.016308
Associated Students Concerts & Events,0.383864
Associated Students Concerts & Events,0.031361
Associated Students Concerts & Events,-0.015054
Associated Students Concerts & Events,-0.060214
Associated Students Concerts & Events,-0.030107
Associated Students Concerts & Events,-0.361284
Associated Students Concerts & Events,0.312480
Associated Students Concerts & Events,-0.015054
Associated Students Concerts & Events,-0.060214
Associated Students Concerts & Events,-0.030107
Associated Students Concerts & Events,0.312480
Associated Students Concerts & Events,-0.361284
Associated Students Concerts & Events,-0.063977
Associated Students Concerts & Events,-0.016308
Associated Students Concerts & Events,-0.383864
Associated Students Concerts & Events,-0.031361
Associated Students Concerts & Events,0.332640
Associated Students Concerts & Events,0.080285
Associated Students Concerts & Events,0.963425
Associated Students Concerts & Events,0.040143
Associated Students Concerts & Events,0.160571
Associated Students Concerts & Events,0.041397
Associated Students Concerts & Events,0.164334
Associated Students Concerts & Events,0.081540
Associated Students Concerts & Events,0.987259
Associated Students Concerts & Events,0.050178
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.301070
Associated Students Concerts & Events,0.025089
Associated Students Concerts & Events,0.391391
Associated Students Concerts & Events,0.032616
Associated Students Concerts & Events,0.016308
Associated Students Concerts & Events,0.065232
Associated Students Concerts & Events,0.752675
Associated Students Concerts & Events,0.062723
Associated Students Concerts & Events,0.031361
Associated Students Concerts & Events,0.125446
Associated Students Concerts & Events,1.021130
Associated Students Concerts & Events,0.085303
Associated Students Concerts & Events,0.042652
Associated Students Concerts & Events,0.169352
Associated Students Concerts & Events,0.062723
Associated Students Concerts & Events,0.015054
Associated Students Concerts & Events,0.031361
Associated Students Concerts & Events,0.376338
Associated Students Concerts & Events,0.193187
Associated Students Concerts & Events,0.047669
Associated Students Concerts & Events,0.096593
Associated Students Concerts & Events,1.159120
Associated Students Concerts & Events,5.630240
Associated Students Concerts & Events,19.965297
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,22.646100
Associated Students Concerts & Events,15.221369
Associated Students Concerts & Events,12.752980
Associated Students Concerts & Events,2.199560
Associated Students Concerts & Events,16.014960
Associated Students Concerts & Events,-0.080285
Associated Students Concerts & Events,-0.963425
Associated Students Concerts & Events,-0.040143
Associated Students Concerts & Events,-0.160571
Associated Students Concerts & Events,0.832440
Associated Students Concerts & Events,-0.041397
Associated Students Concerts & Events,-0.164334
Associated Students Concerts & Events,-0.081540
Associated Students Concerts & Events,0.853440
Associated Students Concerts & Events,-0.987259
Associated Students Concerts & Events,-0.050178
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.301070
Associated Students Concerts & Events,-0.025089
Associated Students Concerts & Events,0.260400
Associated Students Concerts & Events,-0.391391
Associated Students Concerts & Events,-0.032616
Associated Students Concerts & Events,-0.016308
Associated Students Concerts & Events,-0.065232
Associated Students Concerts & Events,0.338520
Associated Students Concerts & Events,-0.752675
Associated Students Concerts & Events,-0.062723
Associated Students Concerts & Events,-0.031361
Associated Students Concerts & Events,-0.125446
Associated Students Concerts & Events,0.651000
Associated Students Concerts & Events,-1.021130
Associated Students Concerts & Events,-0.085303
Associated Students Concerts & Events,-0.042652
Associated Students Concerts & Events,-0.169352
Associated Students Concerts & Events,0.882840
Associated Students Concerts & Events,-0.062723
Associated Students Concerts & Events,-0.015054
Associated Students Concerts & Events,-0.031361
Associated Students Concerts & Events,-0.376338
Associated Students Concerts & Events,0.325080
Associated Students Concerts & Events,-0.193187
Associated Students Concerts & Events,-0.047669
Associated Students Concerts & Events,-0.096593
Associated Students Concerts & Events,-1.159120
Associated Students Concerts & Events,1.002960
Associated Students Concerts & Events,70.016375
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,377.651430
Associated Students Concerts & Events,387.067590
Associated Students Concerts & Events,2.508918
Associated Students Concerts & Events,17.003441
Associated Students Concerts & Events,0.008781
Associated Students Concerts & Events,0.018817
Associated Students Concerts & Events,0.005018
Associated Students Concerts & Events,0.112901
Associated Students Concerts & Events,-0.018817
Associated Students Concerts & Events,-0.005018
Associated Students Concerts & Events,0.097440
Associated Students Concerts & Events,-0.112901
Associated Students Concerts & Events,-0.008781
Associated Students Concerts & Events,2.493920
Associated Students Concerts & Events,2.771230
Associated Students Concerts & Events,0.030107
Associated Students Concerts & Events,0.007527
Associated Students Concerts & Events,0.015054
Associated Students Concerts & Events,0.180642
Associated Students Concerts & Events,0.045161
Associated Students Concerts & Events,0.011290
Associated Students Concerts & Events,0.022580
Associated Students Concerts & Events,0.270963
Associated Students Concerts & Events,-0.030107
Associated Students Concerts & Events,-0.007527
Associated Students Concerts & Events,-0.015054
Associated Students Concerts & Events,-0.180642
Associated Students Concerts & Events,0.156240
Associated Students Concerts & Events,-0.045161
Associated Students Concerts & Events,-0.011290
Associated Students Concerts & Events,-0.022580
Associated Students Concerts & Events,-0.270963
Associated Students Concerts & Events,0.234360
Associated Students Concerts & Events,1.038960
Associated Students Concerts & Events,4.371790
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,59.642141
Associated Students Concerts & Events,6.234800
Associated Students Concerts & Events,4.666160
Associated Students Concerts & Events,10.808820
Associated Students Concerts & Events,7.696000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.150535
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.025089
Associated Students Concerts & Events,0.006272
Associated Students Concerts & Events,0.262182
Associated Students Concerts & Events,0.021326
Associated Students Concerts & Events,0.011290
Associated Students Concerts & Events,0.043906
Associated Students Concerts & Events,0.036379
Associated Students Concerts & Events,0.218276
Associated Students Concerts & Events,0.018817
Associated Students Concerts & Events,0.008781
Associated Students Concerts & Events,1.941903
Associated Students Concerts & Events,0.161825
Associated Students Concerts & Events,0.080285
Associated Students Concerts & Events,0.323650
Associated Students Concerts & Events,0.075268
Associated Students Concerts & Events,0.018817
Associated Students Concerts & Events,0.037634
Associated Students Concerts & Events,0.451605
Associated Students Concerts & Events,0.010036
Associated Students Concerts & Events,0.040143
Associated Students Concerts & Events,0.020071
Associated Students Concerts & Events,0.240856
Associated Students Concerts & Events,0.021326
Associated Students Concerts & Events,0.085303
Associated Students Concerts & Events,0.042652
Associated Students Concerts & Events,0.511819
Associated Students Concerts & Events,0.092830
Associated Students Concerts & Events,0.023835
Associated Students Concerts & Events,0.046415
Associated Students Concerts & Events,0.556980
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.001680
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.010080
Associated Students Concerts & Events,-0.002520
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.002520
Associated Students Concerts & Events,-0.002520
Associated Students Concerts & Events,-0.150535
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,0.130200
Associated Students Concerts & Events,-0.025089
Associated Students Concerts & Events,-0.006272
Associated Students Concerts & Events,-0.262182
Associated Students Concerts & Events,-0.021326
Associated Students Concerts & Events,-0.011290
Associated Students Concerts & Events,-0.043906
Associated Students Concerts & Events,0.226800
Associated Students Concerts & Events,-0.036379
Associated Students Concerts & Events,0.189000
Associated Students Concerts & Events,-0.218276
Associated Students Concerts & Events,-0.018817
Associated Students Concerts & Events,-0.008781
Associated Students Concerts & Events,-1.941903
Associated Students Concerts & Events,-0.161825
Associated Students Concerts & Events,1.679160
Associated Students Concerts & Events,-0.080285
Associated Students Concerts & Events,-0.323650
Associated Students Concerts & Events,-0.075268
Associated Students Concerts & Events,-0.018817
Associated Students Concerts & Events,-0.037634
Associated Students Concerts & Events,-0.451605
Associated Students Concerts & Events,0.390600
Associated Students Concerts & Events,-0.010036
Associated Students Concerts & Events,-0.040143
Associated Students Concerts & Events,0.208320
Associated Students Concerts & Events,-0.020071
Associated Students Concerts & Events,-0.240856
Associated Students Concerts & Events,-0.021326
Associated Students Concerts & Events,-0.085303
Associated Students Concerts & Events,-0.042652
Associated Students Concerts & Events,0.442680
Associated Students Concerts & Events,-0.511819
Associated Students Concerts & Events,-0.092830
Associated Students Concerts & Events,-0.023835
Associated Students Concerts & Events,-0.046415
Associated Students Concerts & Events,-0.556980
Associated Students Concerts & Events,0.482160
Associated Students Concerts & Events,0.000520
Associated Students Concerts & Events,0.002509
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.004624
Associated Students Concerts & Events,0.020807
Associated Students Concerts & Events,0.002312
Associated Students Concerts & Events,0.003120
Associated Students Concerts & Events,0.001460
Associated Students Concerts & Events,0.004770
Associated Students Concerts & Events,0.003120
Associated Students Concerts & Events,10.541300
Associated Students Concerts & Events,6.253530
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.171861
Associated Students Concerts & Events,0.042652
Associated Students Concerts & Events,0.086558
Associated Students Concerts & Events,1.029911
Associated Students Concerts & Events,0.052687
Associated Students Concerts & Events,-0.049933
Associated Students Concerts & Events,0.012545
Associated Students Concerts & Events,0.026344
Associated Students Concerts & Events,0.316124
Associated Students Concerts & Events,-0.010080
Associated Students Concerts & Events,-0.003360
Associated Students Concerts & Events,-0.171861
Associated Students Concerts & Events,-0.042652
Associated Students Concerts & Events,0.891240
Associated Students Concerts & Events,-0.086558
Associated Students Concerts & Events,-1.029911
Associated Students Concerts & Events,0.273000
Associated Students Concerts & Events,-0.052687
Associated Students Concerts & Events,-0.012545
Associated Students Concerts & Events,-0.026344
Associated Students Concerts & Events,-0.316124
Associated Students Concerts & Events,0.001540
Associated Students Concerts & Events,0.006930
Associated Students Concerts & Events,0.000770
Associated Students Concerts & Events,0.005960
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,10.597600
Associated Students Concerts & Events,0.127955
Associated Students Concerts & Events,0.032616
Associated Students Concerts & Events,0.766474
Associated Students Concerts & Events,0.663600
Associated Students Concerts & Events,0.063977
Associated Students Concerts & Events,-0.127955
Associated Students Concerts & Events,-0.032616
Associated Students Concerts & Events,-0.766474
Associated Students Concerts & Events,-0.063977
Associated Students Concerts & Events,5.016960
Associated Students Concerts & Events,2.735280
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,-0.003444
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,2.735280
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,12.791480
Associated Students Concerts & Events,165.048000
Associated Students Concerts & Events,321.317895
Associated Students Concerts & Events,22.800640
Associated Students Concerts & Events,173.481000
Associated Students Concerts & Events,57.474782
Associated Students Concerts & Events,23.410606
Associated Students Concerts & Events,23.410606
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,0.000000
